Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression
ENSG00000167113,51117,1655.482759,1659.944444
ENSG00000167114,10999,773.5862069,966.5
ENSG00000167118,81605,1080.206897,1118.194444
ENSG00000167123,51148,1591.655172,1193.722222
ENSG00000136811,4957,1276.275862,1767.388889
ENSG00000119392,2733,882.0344828,1086.027778
ENSG00000197694,6709,7729.517241,6038.166667
ENSG00000119335,6418,11189.03448,13539.19444
ENSG00000160447,29941,414.6896552,308.4444444
ENSG00000107021,54662,794.9310345,554.5
ENSG00000167136,2021,339.4137931,479.3611111
ENSG00000136802,56262,2412.310345,1860.833333
ENSG00000175287,254295,294.6896552,111.4166667
ENSG00000095319,23511,1273.655172,1329.972222
ENSG00000148343,84895,1218.827586,1077.305556
ENSG00000167130,57171,334.3793103,485.25
ENSG00000119383,5524,2587.241379,2707.916667
ENSG00000148335,28989,482.2413793,704.5833333
ENSG00000167157,51450,214.9655172,65.69444444
ENSG00000136816,27348,836.0344828,806.5277778
ENSG00000136878,10868,1348.310345,1030.25
ENSG00000148358,57720,2310.137931,2417.75
ENSG00000107130,23413,1689.413793,586.5277778
ENSG00000130707,445,6052.103448,3103.027778
ENSG00000107164,8939,1854.448276,1935.194444
ENSG00000130711,59335,1.068965517,2.166666667
ENSG00000130713,23404,732.1034483,952.7222222
ENSG00000097007,25,3982.862069,1695.5
ENSG00000050555,10319,1953.206897,289.3611111
ENSG00000126878,83543,672.2758621,278.8888889
ENSG00000126883,8021,1604.655172,1548.138889
ENSG00000160539,84814,87.31034483,22.25
ENSG00000130723,84726,5782.206897,5044.055556
ENSG00000130714,10585,699.7241379,768.0833333
ENSG00000196358,84628,133.4827586,53.08333333
ENSG00000188523,389799,1.413793103,6.111111111
ENSG00000125492,56751,0,0.111111111
ENSG00000125484,9329,711.4137931,1040.861111
ENSG00000165698,11092,137.5172414,125.8333333
ENSG00000165702,8328,7.344827586,4.25
ENSG00000148308,9328,1368.965517,1929.694444
ENSG00000170835,1056,345.0689655,607.8055556
ENSG00000148303,6130,29171.27586,29914.11111
ENSG00000206611,26820,0,0
ENSG00000148291,6835,318.3448276,449.75
ENSG00000198870,169436,28.65517241,37.16666667
ENSG00000160323,11093,251.7931034,266.6944444
ENSG00000160325,11094,587.1034483,697.4444444
ENSG00000197859,9719,487.8275862,207.8611111
ENSG00000123454,1621,15.62068966,9.611111111
ENSG00000235106,266655,421.0344828,377.5
ENSG00000196363,11091,923.862069,1283.083333
ENSG00000186350,6256,4239.482759,3863.861111
ENSG00000130635,1289,8079.37931,4541.777778
ENSG00000160339,2220,7.379310345,0.527777778
ENSG00000130558,10439,926.3793103,84.97222222
ENSG00000178243,157927,0.068965517,0
ENSG00000196422,9858,805,903.1388889
ENSG00000122140,51116,833.2413793,1176.972222
ENSG00000160349,3933,0.827586207,1.527777778
ENSG00000122136,29991,0.655172414,5.055555556
ENSG00000122133,5047,0.517241379,5.638888889
ENSG00000148386,392399,0.137931034,0.083333333
ENSG00000107147,57582,27.20689655,119.8888889
ENSG00000160360,26086,719.7586207,515.3888889
ENSG00000165688,23203,1157.827586,1359.583333
ENSG00000196366,158055,8.206896552,18.5
ENSG00000172889,51162,1602.758621,543.0555556
ENSG00000165716,138311,174.137931,79.66666667
ENSG00000244187,85014,708.6896552,1064.25
ENSG00000213213,84960,161.1724138,300.7222222
ENSG00000196642,55684,2530.413793,2929.222222
ENSG00000232434,389813,106.2068966,36.83333333
ENSG00000054148,29085,925.5172414,1010.972222
ENSG00000177943,158056,328.4827586,394.5277778
ENSG00000127191,7186,475.7931034,620.7222222
ENSG00000176919,733,16.89655172,17.91666667
ENSG00000184925,286256,34.89655172,45.72222222
ENSG00000107317,5730,6189.965517,493.7777778
ENSG00000214402,401562,64.4137931,16.11111111
ENSG00000148362,286257,740.1034483,947.1388889
ENSG00000180539,401563,45.34482759,19.41666667
ENSG00000197355,91373,530.3448276,481.2777778
ENSG00000177239,11253,1805.137931,2204.277778
ENSG00000176884,2902,13.37931034,29.27777778
ENSG00000176101,8636,775.3103448,1005.555556
ENSG00000188566,27158,487.6551724,569.3055556
ENSG00000197191,375791,51.06896552,151.25
ENSG00000233198,643596,15.13793103,12.19444444
ENSG00000198569,142680,7.586206897,9.361111111
ENSG00000188229,10383,6551.586207,8968.111111
ENSG00000197768,441476,0.448275862,3
ENSG00000188986,25920,1560.413793,1679.638889
ENSG00000198113,54863,721.7241379,593.5833333
ENSG00000188747,10811,609.5517241,514.9722222
ENSG00000182154,64975,1247.482759,1158.527778
ENSG00000197070,92714,1499.827586,1446.416667
ENSG00000181090,79813,2056.034483,2167.888889
ENSG00000148408,774,6.620689655,37.75
ENSG00000181404,100287171,516,765.3333333
ENSG00000170122,2298,15.72413793,37.22222222
ENSG00000172785,55871,965.0689655,1228.583333
ENSG00000080608,9933,1141.206897,1484.805556
ENSG00000080298,5991,423.862069,476.1388889
ENSG00000107249,169792,465.2413793,253
ENSG00000106686,55064,254.3103448,259.9166667
ENSG00000147853,50808,1973.241379,2073.944444
ENSG00000120210,11172,0.103448276,0.027777778
ENSG00000107014,6013,7.206896552,41.41666667
ENSG00000107020,55848,346.3448276,520.6666667
ENSG00000099219,79956,2523.413793,4101.694444
ENSG00000183354,158358,2233.551724,1649.138889
ENSG00000137040,26953,678.5172414,766.9166667
ENSG00000178445,2731,59.37931034,234
ENSG00000137038,90871,1122.310345,1370.666667
ENSG00000153707,5789,419.2758621,114.5555556
ENSG00000107186,8777,1128.034483,783.4444444
ENSG00000147862,4781,4053.068966,1775.055556
ENSG00000175893,340481,535.2068966,726.75
ENSG00000147869,9350,1.068965517,15
ENSG00000164946,158326,260.4137931,170.3055556
ENSG00000155158,158219,185.7931034,203.5
ENSG00000164985,11168,2458,1879.861111
ENSG00000205549,100129385,1.448275862,0.444444444
ENSG00000173068,54796,751.137931,171.3055556
ENSG00000155875,158297,1.827586207,2.388888889
ENSG00000147874,54801,565.0689655,1067.166667
ENSG00000147872,123,2185.344828,2838.638889
ENSG00000137154,6194,40626.41379,46979.44444
ENSG00000155886,25769,0.793103448,4.277777778
ENSG00000171843,4300,675.137931,553.3611111
ENSG00000188921,401494,452.6896552,283.1666667
ENSG00000171855,3456,0.275862069,0.472222222
ENSG00000177047,3467,0,0
ENSG00000137080,3452,0,0
ENSG00000236637,3441,0,0
ENSG00000214042,3444,0,0
ENSG00000186803,3446,0,0.027777778
ENSG00000147885,3449,0,0
ENSG00000234829,3451,0,0
ENSG00000228083,3448,0,0
ENSG00000147873,3442,0.517241379,0.333333333
ENSG00000198642,55958,1063.724138,972.4722222
ENSG00000120235,3443,0,0.027777778
ENSG00000233816,3447,0,0
ENSG00000188379,3440,0,0.027777778
ENSG00000171889,554202,131.4827586,103.6388889
ENSG00000184995,338376,98.51724138,91.61111111
ENSG00000147889,1029,378.4482759,853.6944444
ENSG00000147883,1030,815.9655172,565.0277778
ENSG00000107105,1993,12.96551724,54.25
ENSG00000205442,100129669,0.275862069,0.027777778
ENSG00000198680,286319,388.7586207,401.5
ENSG00000120159,79886,606.6551724,691.0833333
ENSG00000137055,9373,933.4827586,1217.277778
ENSG00000184434,64922,0.517241379,1.305555556
ENSG00000120160,54586,3.965517241,3.416666667
ENSG00000120162,79817,431.6896552,338.9444444
ENSG00000147894,203228,685.4137931,588.0555556
ENSG00000174482,158038,23.82758621,25.02777778
ENSG00000107201,23586,841.9655172,952.6944444
ENSG00000197579,10210,1016.172414,1026.583333
ENSG00000165264,4712,782.7241379,1007.166667
ENSG00000122728,138474,0,0
ENSG00000137074,54840,674.3793103,1008.111111
ENSG00000122692,55234,2016.275862,1915.027778
ENSG00000086062,2683,5402.034483,5220.416667
ENSG00000107262,573,4673.62069,3399.444444
ENSG00000165269,364,169.9310345,122.8333333
ENSG00000165272,360,17375.17241,22684.25
ENSG00000165271,65083,1747.517241,2055.083333
ENSG00000137073,55833,1242,1704.972222
ENSG00000198876,25853,1408.793103,1842.416667
ENSG00000186638,347240,49.37931034,171.4444444
ENSG00000164976,57462,267.5862069,404.8888889
ENSG00000164972,84688,10.20689655,18.36111111
ENSG00000164970,203259,843.8275862,844.5
ENSG00000168913,375704,23.37931034,19.66666667
ENSG00000122756,1271,34.82758621,21.36111111
ENSG00000164967,138716,375.7931034,471.2777778
ENSG00000137100,11258,1071.862069,1026.611111
ENSG00000205143,138715,2.620689655,3.694444444
ENSG00000147955,10280,1102.655172,1472.472222
ENSG00000213927,10850,0,0
ENSG00000172724,6363,1166.37931,116.5833333
ENSG00000137077,6366,716.4137931,207.3055556
ENSG00000205108,259308,0.206896552,0.166666667
ENSG00000165280,7415,7819.482759,8755.305556
ENSG00000221829,2189,421.862069,641.0277778
ENSG00000165282,84720,822.3793103,920.9444444
ENSG00000165283,30968,1834.103448,2413
ENSG00000005238,80256,795.862069,729.9444444
ENSG00000215187,730112,7.896551724,13.63888889
ENSG00000137101,971,232.8275862,115.2222222
ENSG00000137078,27240,140.1034483,45.80555556
ENSG00000269900,6023,0,0
ENSG00000137135,84904,63.65517241,258.9722222
ENSG00000198467,7169,24322.86207,3560.416667
ENSG00000137076,7094,13820.72414,5703.083333
ENSG00000070610,57704,2008.103448,1852.333333
ENSG00000215183,692094,3.965517241,4.611111111
ENSG00000137098,26206,48.89655172,40.63888889
ENSG00000137133,84681,468.3103448,594.6388889
ENSG00000204930,392307,24.55172414,8.472222222
ENSG00000168828,392309,0,0
ENSG00000159921,10020,1280.896552,970.1666667
ENSG00000137075,152006,1214.862069,1022.25
ENSG00000196092,5079,397.7931034,66.55555556
ENSG00000168795,9925,455.5517241,617.6111111
ENSG00000147912,26267,127.8965517,104.8611111
ENSG00000175768,401505,55.24137931,68.77777778
ENSG00000107371,51010,238.2068966,445.5555556
ENSG00000122696,92014,155.1034483,195.6388889
ENSG00000107338,6461,421.6896552,400.1388889
ENSG00000137142,347252,9.103448276,10.08333333
ENSG00000180071,253650,206.6896552,233.5555556
ENSG00000106714,79937,75.20689655,64.63888889
ENSG00000185775,389730,0.068965517,0.083333333
ENSG00000215126,644019,43.20689655,73.05555556
ENSG00000204779,653427,0.448275862,0.527777778
ENSG00000181778,169693,0.75862069,0.166666667
ENSG00000165059,5568,0,0.027777778
ENSG00000107282,320,273.7241379,153.8888889
ENSG00000188647,375743,1088.103448,1204
ENSG00000119138,687,3191.137931,639.3333333
ENSG00000083067,80036,8.862068966,2.416666667
ENSG00000135048,23670,2688.344828,2897.416667
ENSG00000107362,51104,849.4482759,859.6666667
ENSG00000204669,138240,0.068965517,0.111111111
ENSG00000107372,7763,7587.413793,5962.722222
ENSG00000165092,216,2109.965517,1065.777778
ENSG00000119121,140803,113.7586207,58.47222222
ENSG00000135045,55071,188.1724138,212.1944444
ENSG00000156017,138199,617.1034483,762.7777778
ENSG00000106733,54981,1023.655172,821.1666667
ENSG00000135002,55312,670.5172414,698.5833333
ENSG00000106772,158471,1956.172414,262.5277778
ENSG00000156049,9630,512.4827586,191.9722222
ENSG00000156052,2776,3484.655172,2684.833333
ENSG00000196781,7088,1381.551724,1195.694444
ENSG00000165105,158158,965.9655172,1433.416667
ENSG00000172159,257019,430.8965517,303.1388889
ENSG00000135018,29979,3105.551724,3955.666667
ENSG00000165113,80318,271.7931034,229.25
ENSG00000165115,55582,166.1034483,233.2777778
ENSG00000165118,84267,348.0344828,406.25
ENSG00000165119,3190,13472.24138,15722.27778
ENSG00000197506,64078,83.48275862,113.75
ENSG00000135049,23287,498.3448276,525.9166667
ENSG00000135052,51280,2688.448276,3450.833333
ENSG00000187753,389766,7.275862069,7.222222222
ENSG00000135070,81689,1058.034483,1232.361111
ENSG00000083223,79670,1123.448276,1312.527778
ENSG00000180447,2619,600.4482759,170.5833333
ENSG00000156345,23552,265.4827586,294.1388889
ENSG00000177910,645961,1.068965517,0.638888889
ENSG00000228189,286238,0,0
ENSG00000148082,53358,85.48275862,103.5555556
ENSG00000187764,10507,1535.965517,1240.305556
ENSG00000165023,54769,20.34482759,161.6666667
ENSG00000148090,549,439.2413793,413.5555556
ENSG00000165030,4783,1592.931034,737.3055556
ENSG00000169071,4920,797.6896552,209.75
ENSG00000090054,10558,1381.206897,1745.805556
ENSG00000196305,3376,2336.482759,3171.75
ENSG00000198000,55035,1356.517241,1630.916667
ENSG00000106809,4969,1840.724138,55.66666667
ENSG00000127083,4958,226.6896552,35.80555556
ENSG00000106819,54829,544.8275862,890.2777778
ENSG00000106823,1842,565.4482759,201.2222222
ENSG00000127080,64768,377,547.8611111
ENSG00000185963,23299,1558.655172,2179.777778
ENSG00000127081,83744,151.5172414,210.9444444
ENSG00000131669,4814,1468.103448,1054.805556
ENSG00000204352,445577,6.620689655,11.05555556
ENSG00000188938,158293,1247.37931,1183.75
ENSG00000131668,56033,0.862068966,89.77777778
ENSG00000130950,54754,2.724137931,3.111111111
ENSG00000130957,8789,17.93103448,41.88888889
ENSG00000165140,2203,3389.862069,2632.777778
ENSG00000158169,2176,227.5517241,317.7222222
ENSG00000185920,5727,1185.206897,536.0277778
ENSG00000130948,3293,35.93103448,80.69444444
ENSG00000130958,11046,683.1724138,660.7777778
ENSG00000165244,195828,135.862069,348.8888889
ENSG00000081377,8555,1112.275862,894.2777778
ENSG00000158122,195827,624.2068966,297.1666667
ENSG00000081386,22869,291,342.25
ENSG00000196597,158431,164.1034483,178.6666667
ENSG00000196312,84278,138.6551724,138.8333333
ENSG00000136943,1515,30.65517241,286.5555556
ENSG00000136925,158427,844.0344828,819.9444444
ENSG00000136936,7507,634.5517241,599.6111111
ENSG00000136932,51531,398.0689655,327.8611111
ENSG00000136929,55363,5.034482759,1.527777778
ENSG00000106785,9830,1511.448276,1382.277778
ENSG00000106789,7464,1887.862069,1849.555556
ENSG00000095383,55357,1071.793103,1486.111111
ENSG00000136928,9568,80.48275862,352.8888889
ENSG00000165138,203286,672.0689655,847.3055556
ENSG00000119523,85365,915.9310345,967.3055556
ENSG00000023318,23071,2073.344828,2204.583333
ENSG00000136891,54881,575.3448276,765.0277778
ENSG00000136881,570,1.827586207,52.41666667
ENSG00000136897,54534,625.0344828,791.4166667
ENSG00000136872,229,0.413793103,0.527777778
ENSG00000165152,84302,504.1034483,382.6944444
ENSG00000198785,116443,6.827586207,56.5
ENSG00000188386,5535,0.034482759,1.055555556
ENSG00000148136,138804,0.034482759,0
ENSG00000204246,138803,0.103448276,0
ENSG00000136839,286362,0,0.055555556
ENSG00000165029,19,1831.068966,1595.666667
ENSG00000136826,9314,4326.758621,1482.5
ENSG00000148156,10880,0.75862069,0.638888889
ENSG00000070061,8518,1100.931034,1368.027778
ENSG00000119326,8727,1100.689655,810.8055556
ENSG00000106771,23731,3191.586207,2385.75
ENSG00000207698,407036,0.75862069,0.555555556
ENSG00000260230,23732,21.62068966,25.08333333
ENSG00000095203,54566,356.5172414,695.8055556
ENSG00000070159,5774,650.7241379,963.8055556
ENSG00000188959,401546,157.5862069,171.9166667
ENSG00000136810,7295,3614.034483,7963.083333
ENSG00000204193,255220,0.034482759,0.055555556
ENSG00000165124,79987,1750.586207,191.2222222
ENSG00000198121,1902,1482.551724,621.1388889
ENSG00000171133,26248,0.103448276,0.833333333
ENSG00000136813,23392,2672.103448,3136.388889
ENSG00000106853,22949,3995.137931,5758.333333
ENSG00000165181,158401,15.72413793,45.52777778
ENSG00000106868,64420,704.6896552,613.1111111
ENSG00000119314,9991,3643.931034,5420.972222
ENSG00000148153,58493,796.8275862,903.5833333
ENSG00000119457,57864,179.4827586,36.97222222
ENSG00000136866,7539,92.51724138,112.5555556
ENSG00000119321,23307,1384.37931,1410.75
ENSG00000176386,246184,500.9310345,440
ENSG00000165188,138065,43.03448276,61.30555556
ENSG00000148225,114987,143.1034483,164.5
ENSG00000119431,81932,700.9655172,771.3055556
ENSG00000148218,210,1384.448276,1044.166667
ENSG00000148229,54107,1122.310345,1598
ENSG00000106927,259,3.137931034,1.916666667
ENSG00000136883,113220,22.51724138,87.61111111
ENSG00000106948,80709,3185.275862,1128.138889
ENSG00000095397,25861,372.2413793,331.7222222
ENSG00000230601,100505478,0.344827586,0.888888889
ENSG00000181634,9966,138.7241379,124.9166667
ENSG00000106952,944,157.2413793,40.33333333
ENSG00000041982,3371,5026.965517,4454.666667
ENSG00000148219,23245,194,250.3055556
ENSG00000078725,1620,21,77.52777778
ENSG00000136861,55755,1250.931034,1262.138889
ENSG00000106780,1955,1058.896552,1232.777778
ENSG00000119402,26190,740.5172414,702.1666667
ENSG00000095261,5711,1026.62069,1106.694444
ENSG00000119403,26147,1053.689655,554.7222222
ENSG00000056558,7185,1237.413793,625.5555556
ENSG00000106804,727,177.4137931,136.0833333
ENSG00000119396,51552,3507.517241,3654.611111
ENSG00000148175,2040,7231.586207,2863.083333
ENSG00000204136,2681,574.0344828,120.5
ENSG00000175764,158135,145.0344828,85.13888889
ENSG00000119421,4702,825.3448276,1112.861111
ENSG00000106852,26468,181.1034483,72.16666667
ENSG00000119446,92400,758.1034483,866.0833333
ENSG00000136834,347168,0.034482759,0.027777778
ENSG00000171505,138883,0.344827586,0.138888889
ENSG00000171496,138881,4.724137931,4.944444444
ENSG00000136940,5082,637.137931,679.2777778
ENSG00000056586,54542,1437.62069,1723.555556
ENSG00000186130,10773,354.137931,437.5833333
ENSG00000171448,57684,306.2068966,414.6944444
ENSG00000165209,55342,784.3448276,992.2777778
ENSG00000119522,57706,757.6896552,612.8333333
ENSG00000136930,5695,1882.862069,2868.027778
ENSG00000136931,2516,1.413793103,1.388888889
ENSG00000148200,2649,206.5862069,269.0277778
ENSG00000136942,11224,14452.41379,19396.44444
ENSG00000136935,2800,906.3448276,1031.75
ENSG00000173611,286205,52.4137931,84.16666667
ENSG00000119414,5537,1678.206897,1670.194444
ENSG00000044574,3309,10817.03448,14049.47222
ENSG00000119487,79109,1800.448276,1698.277778
ENSG00000136859,23452,2653.206897,873.8611111
ENSG00000197958,6136,26293.48276,25942.27778
ENSG00000136830,64855,6938.241379,7288.666667
ENSG00000187024,138428,111.1034483,136.5833333
ENSG00000160404,27433,290.1034483,320.1111111
ENSG00000095370,10044,628.6551724,205.3888889
ENSG00000106991,2022,5282,2224.916667
ENSG00000106992,203,103.0689655,83.80555556
ENSG00000160408,30815,1157.586207,584.0555556
ENSG00000136840,27090,549.4137931,401.5833333
ENSG00000167103,138429,56.06896552,121
ENSG00000136908,8818,794.4827586,1064.138889
ENSG00000167106,399665,3624.310345,2440.583333
ENSG00000171169,203245,209.2758621,266.6388889
