ID Ref,Amoeboid,Early Culminant,Fruiting Body,Loose Aggregate,Mound,Slug,Streaming,Starvation,^10 Amoeboid,^10 Early Culminant,^10 Fruiting Body,^10 Loose Aggregate,^10 Mound,^10 Slug,^10 Streaming,^10 Starvation,Mean Value
5770,4.282908,5.396331,11.74951,4.794299,5.144689,4.1510835,4.840996,5.675159,2076765.475,20940440.13,50141526598,6415805.011,12989465.03,1519199.098,7068825.127,34656151.7,6278399156
5771,10.009799,9.765896,9.734433,10.759282,11.187501,10.480345,10.75571,11.249695,10098423223,7890798446,7640232998,20788966763,30713610433,15986588389,20720051989,32464407481,18287884965
5772,4.397113,4.285939,4.7565346,5.25417,5.6215267,6.1438723,5.669336,6.2853403,2701943.514,2091509.57,5927978.262,16033975.06,31516848.01,76634054.47,34302199.42,96225009.29,33179189.7
5773,4.2413826,5.7247915,4.8365054,6.595939,5.2201557,6.80936,6.4372787,7.349539,1883972.26,37809134.91,7003526.399,155871353.2,15025694.95,214320124.3,122186471,459833902.9,126741772.5
5774,4.233009,4.167988,4.522338,5.2862306,4.6464767,7.0186915,4.730203,6.16052,1847106.423,1582211.727,3577916.363,17039664.65,4690699.774,290109224.6,5607868.122,78736067.21,50398844.86
5775,9.553152,8.497313,8.209516,8.875662,9.503367,9.36105,8.968286,8.688082,6330920771,1962529342,1390514546,3033943943,6008623766,5167085518,3365847967,2450412010,3713734733
5776,10.107306,9.274315,9.20317,8.8624,9.891672,9.806603,9.101362,10.075569,11126386504,4707804560,4358875287,2988914404,8968030377,8225947652,3899993512,10781912803,6882233137
5777,4.210066,4.14799,4.135723,4.045994,4.1076355,6.592647,4.1068206,4.089245,1749399.677,1507915.506,1463910.182,1175580.42,1367473.71,155095152,1364763.245,1307468.737,20628957.94
5778,4.2033243,4.1446605,4.403507,4.539623,5.1878133,7.917267,4.3657217,5.5853033,1721587.042,1495855.427,2741491.543,3717045.497,14120282.39,967727120.5,2515130.215,29543885.86,127947799.8
5779,10.885083,10.580791,10.148976,10.724537,10.624806,10.599995,10.15186,7.869636,23351643366,17586578686,11593705251,20127299955,18332010167,17908392492,11626692850,911058891.2,15179672707
5780,8.555579,7.807104,6.169941,7.57155,7.606178,8.665389,8.077311,9.0911045,2101329019,841200742.3,79948461.58,619224236.5,648134061.6,2387155088,1182137646,3856261700,1464423869
5781,7.04882,6.4378877,7.00075,6.678933,7.565874,8.373399,6.5240407,7.3805656,302805810.7,122302115,282778047,176632602.7,614597860.3,1694407489,139690418.1,479619074.7,476604177.2
5782,7.1542816,6.3875,6.7119927,4.645188,6.144385,7.4088674,4.665678,5.9054217,351285565.1,113060039.1,185572985.5,4677706.346,76698028.84,498331363,4888184.935,51583303.97,160762147.1
5783,5.777811,7.8707824,8.060671,9.234781,7.6389236,9.113958,8.383308,7.8603873,41460383.4,912386935.9,1158009056,4510929164,676583909.1,3954305591,1714566061,900408223.7,1733581166
5784,7.8597894,8.179169,7.816018,7.7341423,4.7497244,8.014646,9.460519,9.208362,899723563,1339959950,850854908.8,765810970.9,5843648.793,1093562092,5743142902,4383528554,1885303324
5785,9.252425,8.928281,9.049962,10.289165,8.142719,9.238787,10.513197,9.077638,4597859901,3218685205,3685255105,13298458964,1281428793,4530535583,16494836859,3799518808,6363322402
5786,6.3399167,6.48846,4.8959274,6.782687,5.0013776,6.2899323,5.0952315,6.7831974,104914500.5,132256284.1,7913155.35,206071419.1,9792564.634,96930334.3,11793404.87,206226541.2,96987275.5
5787,4.182175,4.099549,4.041434,4.035114,4.0763364,4.14025,4.092399,4.300917,1636899.5,1340790.169,1162398.144,1144347.932,1266777.001,1480013.437,1317588.206,2165761.431,1439321.978
5788,7.6768866,7.043179,4.3999104,4.8658924,4.5280414,4.8435984,4.2212133,4.314365,710969964.9,300391237.3,2719182.307,7440892.17,3623296.626,7106917.444,1796275.632,2234440.74,129535275.9
5789,10.629378,10.453113,10.42927,11.49466,10.6820345,10.882888,10.8924885,11.63574,18411048255,15576018424,15224362253,40268114812,19343709564,23304596991,23510999969,45492529352,25141422452
5790,7.20242,9.595291,9.235627,10.988394,9.423106,10.623734,11.073472,8.35197,375650897.7,6615786825,4515063339,25665056872,5520021446,18313522305,27722865534,1651540609,11297438478
5791,4.194269,4.1132674,4.0272646,4.083803,4.0811367,4.168183,4.0986156,4.082456,1684856.065,1386338.983,1122281.093,1290172.671,1281773.887,1582952.124,1337740.536,1285923.482,1371504.855
5792,4.199719,5.474771,4.7422266,4.103109,4.642238,4.972669,4.1008782,4.337251,1706877.41,24191320.83,5752054.898,1352479.037,4648084.585,9244757.397,1345143.772,2355838.735,6324569.583
5793,7.1338496,7.171199,8.0852375,7.7021394,7.441796,7.3744307,8.04899,7.607851,341381113.4,359681203.7,1193789669,734706269.7,520927886,475647247.3,1141336952,649561062.3,677128925.4
5794,4.4843397,5.7738695,4.6906104,5.196202,6.069921,5.235784,4.320358,4.254515,3288403.037,41178416.13,5155771.024,14350276.11,67893842.36,15481648.97,2265673.655,1943124.339,18944644.45
5795,6.39715,5.344642,4.236479,4.1226554,4.504618,4.2342267,4.273845,4.3105173,114779767.7,19018935.34,1862304.016,1418307.338,3440168.215,1852426.835,2033235.459,2214593.008,18327467.24
5796,4.2300797,4.373666,4.624661,5.199235,5.414011,5.5516033,6.8490987,4.473451,1834363.926,2561274.618,4475061.756,14434258.39,21636715.68,27808928.31,227161248.7,3209422.157,37890159.19
5797,5.02462,7.011068,7.3968744,6.366069,5.9399123,6.284746,7.095238,4.8934646,10257280.38,286973499.2,490323201.3,109323471.8,54676452.46,96134064.02,323347627.3,7873439.763,172363629.5
5798,12.01719,12.186059,12.438181,12.945875,10.97272,12.184291,12.850008,12.294431,62810069969,72215889468,88627545856,1.32225E+11,25301307851,72111184274,1.22754E+11,78901332744,81868251887
5799,4.265919,5.013134,4.099549,4.1554046,4.3041415,4.3226504,4.216768,4.118001,1995841.503,10025202.04,1340790.169,1535087.595,2182053.551,2277724.159,1777448.698,1402376.022,2817065.467
5800,4.2846494,5.157671,6.2335944,7.1411753,6.9098034,5.000743,5.778883,6.382152,2085224.923,13320985.54,88590143.9,344902976,248117221.2,9780146.427,41537372.17,112116990.9,107556382.6
5801,4.3062935,5.275459,7.2466164,4.9329658,7.241972,5.4475574,4.7997584,5.5140433,2192988.039,16695618.84,399349114,8532593.291,396797030.6,23015380.03,6489239.056,25983743.57,109881963.4
5802,4.329467,5.7201185,5.0196085,7.0619984,7.616619,7.500475,4.496609,5.3861957,2313898.674,37501639.86,10155433.36,308514903.4,657086156.8,563491901,3379490.686,20550447.74,200374233.9
5803,5.921236,4.97035,4.6910987,4.215527,4.690357,4.4270806,4.266899,5.041609,52981434.03,9201734.912,5161140.779,1772224.567,5152986.408,2891840.187,2000431.247,10609419.24,11221401.42
5804,4.3787646,4.2373533,4.1556163,4.2153416,4.142282,4.451103,4.194845,4.144909,2591289.79,1866150.902,1535869.835,1771445.292,1487293.283,3052645.978,1687171.312,1496752.534,1936077.366
5805,6.026963,7.8643794,5.054379,5.068236,4.7775884,4.7565346,4.6929855,4.8438673,63239037.75,904991644,10881231.29,11183256.7,6195656.275,5927978.262,5181936.94,7110863.948,126838950.6
5806,7.2239428,7.023208,6.074206,5.6364484,6.3442335,5.8695874,7.213357,5.8054395,387028534.3,291981481,68374657.6,32363490.48,105631048,48537313.84,381394359.7,43486157.58,169849630.3
5807,10.416337,10.646889,12.158574,14.000701,13.473975,13.142374,14.8959875,12.251463,15036619909,18716613111,70603531345,2.894E+11,1.97223E+11,1.53723E+11,5.37889E+11,76186764042,1.69847E+11
5808,6.366069,7.04882,7.981814,8.074829,8.467228,8.877847,8.605988,8.204611,109323471.8,302805810.7,1049581174,1178510187,1894142040,3041421150,2228472924,1382228838,1398310699
5809,7.463931,7.8725543,8.408969,8.389172,8.805678,7.6746597,9.55477,8.545952,536631496.8,914443017.6,1767777144,1726597018,2803031668,708910283.7,6341651512,2077803588,2109605716
5810,4.6177506,4.3473153,5.1604147,4.2976046,4.6621146,4.601666,4.3615103,4.409841,4408640.989,2411078.755,13392018.39,2149139.263,4850979.593,4257463.5,2490973.024,2781181.357,4592684.359
5811,11.550467,11.6973915,11.287176,10.875613,11.1680975,10.642153,11.1680975,11.389887,42266417304,47961223724,33562396994,23149278068,30185054745,18633523436,30185054745,36744653325,32835950292
5812,8.520575,6.2668943,4.99524,5.5039935,5.0758004,5.265571,5.014313,7.490608,2016921686,93438035.23,9673053.519,25514033.62,11351293.59,16385312.59,10048804.5,556122800.1,342431877.4
5813,11.197066,13.2132015,14.270491,10.890024,9.63889,11.956774,11.481333,11.713931,30977215799,1.62211E+11,3.50259E+11,23457858852,6922615985,59722806150,39803671405,48643701549,90249732246
5814,4.785611,5.3307877,5.089411,4.4489098,6.2235136,4.942223,5.6922307,4.8793178,6300484.383,18531640.64,11659374.21,3037637.928,87167869.09,8694074.849,35712884.78,7648760.374,22344090.78
5815,4.829252,4.478117,5.4896984,4.3585052,5.2230315,4.6975102,4.709015,5.1599145,6899199.184,3243055.36,24859068.6,2473863.225,15108677.48,5232115.443,5361678.122,13379043.14,9569587.57
5816,4.8815327,6.8274813,6.2738986,4.3511753,4.9034867,4.8591113,4.914302,5.650095,7683551.893,220092474.4,94487629.3,2432572.568,8036186.679,7337843.902,8215205.24,33155646.49,47680138.81
5817,11.406294,8.970364,9.120353,8.286335,8.718919,8.462741,8.429783,8.66187,37277400047,3373654954,3982139580,1526247163,2538787961,1884128401,1812024024,2377478587,6846482590
5818,7.7939024,9.420798,9.804714,9.3558445,8.803099,9.333776,10.543469,10.235387,827084019.9,5506516157,8210116122,5138424142,2794832982,5018497834,16975995623,12619515455,7136372792
5819,7.2663994,7.037196,7.4977484,4.726082,6.2636695,5.560282,7.2019005,7.4899125,410386110,297849223.1,561446822.4,5559202.91,92958336.38,28246730.21,375380034.2,555606658,290929139.7
5820,9.6623745,11.209551,11.177228,11.1258545,10.281306,9.956502,12.033528,9.740812,7093142114,31324357526,30432743128,29062552912,13197232000,9573436328,63669249162,7690447547,24005395090
5821,5.2133355,5.0381913,4.650491,4.386813,4.2248697,4.732336,4.2347083,4.3454924,14830532.5,10537717.13,4731382.752,2639314.951,1811895.696,5633207.17,1854534.86,2400987.765,5554946.603
5822,8.897162,8.3069315,8.453255,7.428453,7.2111135,8.162442,7.957434,7.506505,3108243134,1564610687,1863115164,511662748.1,380209804.9,1312807603,1017959388,568038513.4,1290830880
5823,12.121868,12.152285,11.555436,10.921549,10.707801,11.404806,11.195712,11.870537,68500778134,70239184744,42448599439,24145843749,19815403218,37228798617,30939777122,55552506693,43608861464
5824,8.3826685,8.203954,6.24424,8.288787,9.893565,7.900316,8.913536,9.847473,1713258596,1381122390,90114747.47,1530769483,8985207563,947206407.5,3165922129,8575273637,3298609369
5825,5.5957303,8.157916,5.576081,9.855761,9.608262,9.115972,7.1378427,4.575594,30100086.55,1305546341,29059674.03,8647720292,6705765619,3963052500,343296779.9,4022303.328,2628570449
5826,5.175175,4.4421105,5.4382477,4.7752366,6.360766,4.3694615,4.7565346,4.405885,13780037.57,2991531.476,22625065.67,6165225.211,108416202.3,2536758.771,5927978.262,2756332.288,20649891.44
5827,6.433643,6.9868917,5.872655,5.4861054,5.7519207,5.0045247,6.3463955,6.5720935,121498127.4,277229930.1,48791579.96,24696844.71,39639566.77,9854358.792,105991572,150327119,97253637.33
5828,5.072474,8.837193,7.527151,10.594672,11.063061,8.412098,8.232205,8.750154,11277122.46,2904981686,583856720.8,17818664859,27463322088,1774366115,1429426298,2631218811,6827139212
5829,6.416273,4.6211786,7.735846,7.2094903,8.686016,6.35121,7.0345936,6.2547717,118257403.9,4441478.204,767499595.4,379354830.5,2444591234,106798395.3,296749588.9,91646234.39,526167345.1
5830,11.191529,10.595653,10.637379,10.815607,9.353407,10.412193,11.174233,10.686687,30824372485,17835170698,18550103209,21903271273,5125052570,14976905715,30351295169,19428125321,19874287055
5831,4.917329,4.3694615,5.09597,5.2242913,6.1210237,4.3937335,5.146571,5.0378466,8265947.883,2536758.771,11810509.31,15145159.33,73831316.16,2681248.795,13037060.62,10530509.71,17229813.82
5832,8.634596,9.246116,8.010448,8.855983,8.917637,7.6975474,9.370666,9.944941,2303669773,4566604256,1087847593,2967342945,3180518313,730337698.9,5220409669,9462853345,3689947949
5833,7.334182,7.2788987,6.806798,6.8528414,7.8294387,6.7575135,7.372792,8.435637,450315430.9,417500263.3,213515115.5,228405631.5,865578143.9,198549693,474591349.9,1824646886,584137814.3
5834,6.5096765,6.683569,6.8104434,7.1664205,7.711772,6.699572,7.3628106,8.313002,136645101.4,177862486.7,214661361.5,357291656.2,743946681.5,182167370,468205260.5,1576082148,482107758.2
5835,9.402571,9.034451,8.914905,9.173957,9.375646,8.85045,9.047677,9.347776,5400900982,3622577352,3170787925,4222474173,5248219754,2948855753,3675960871,5094281843,4173007331
5836,5.8418303,5.3814354,4.3384223,7.3155484,4.78973,5.721744,4.4140687,4.4311395,46290233.29,20369544.28,2362208.553,439004406.7,6354923.495,37608345.57,2807959.773,2918463.23,69714510.61
5837,7.575347,7.747224,4.489933,8.191048,7.8609877,6.57844,8.547914,8.019094,622336554.8,778863104.9,3329650.149,1359548513,901096219,151785113.5,2082578790,1099646366,874898038.9
5838,9.752249,8.894269,8.262168,9.280497,10.753493,8.634045,9.055216,9.16118,7781222144,3098151150,1482314016,4739279771,20677382774,2302200153,3706706016,4164033003,5993911128
5839,4.6284876,5.0565643,5.4861054,10.04462,9.851878,8.559395,11.112135,5.8038487,4512228.099,10928368.77,24696844.71,10455266690,8613710105,2110720301,28706159232,43367144.12,6246170114
5840,4.594177,4.273391,4.7352047,5.235784,6.1547885,4.2986913,7.024444,5.13365,4188680.477,2031076.635,5667448.473,15481648.97,78006597.73,2154579.803,292495740.4,12713424.9,51592399.67
5841,4.5592127,7.57155,5.9064136,5.348619,4.7019815,4.286824,4.2573037,4.6544704,3880596.943,619224236.5,51670011.02,19160931.91,5282130.912,2095832.326,1955898.538,4772025.191,88505207.91
5842,9.005399,7.650585,7.6243906,5.6196494,8.003585,7.229454,6.3940587,9.633674,3507757789,686983721.6,663821588.9,31411756.01,1078563244,389991361.4,114226321.1,6885245953,1669750217
5843,8.999553,9.299471,8.529179,9.401916,10.330181,8.072928,10.34819,10.836188,3485053018,4837070802,2037381177,5397139797,13838190683,1175738641,14081338568,22323655468,8396946019
5844,9.160418,7.910796,7.990393,11.677634,11.507535,11.809372,10.724537,8.914905,4160570779,959846648.3,1060916984,47157263444,40721432262,52755535132,20127299955,3170787925,21264206641
5845,7.2304087,5.2853975,4.2728066,4.4083195,4.740847,4.584121,4.481566,4.311597,390506678.4,17012829.5,2028300.781,2771600.504,5735343.013,4097894.045,3268119.788,2220146.386,53455114.05
5846,7.6033645,9.302884,9.025766,7.5614405,7.5844884,7.316044,7.18468,6.422104,645740621.9,4854852689,3587903048,611005881.9,629887390.5,439301905.8,366500268.9,119336512.8,1406816040
5847,13.283952,15.395576,15.473276,13.412906,13.477012,14.883196,13.490156,13.858276,1.71109E+11,7.481E+11,7.86725E+11,1.88464E+11,1.97668E+11,5.33288E+11,1.99604E+11,2.61272E+11,3.85779E+11
5848,4.3424964,4.2142096,4.1946793,4.974384,6.104758,5.6234045,4.517399,6.280494,2384485.418,1766693.946,1686504.984,9276690.727,71892655.7,31622284.45,3539032.198,95485637.18,27206748.07
5849,4.323482,4.2083373,4.1888123,4.884233,4.530956,4.1728544,4.13971,4.856529,2282109.885,1742229.705,1663064.148,7726160.678,3646686.655,1600782.452,1478084.234,7298941.183,3429757.368
5850,4.3024774,5.5249467,6.171609,8.087731,8.11815,7.5636134,6.277495,6.723489,2173631.792,26502138.96,80164859.73,1197476449,1243285062,612763976.6,95030662.01,188776090.1,430771608.8
5851,4.2844844,4.2231603,4.17797,4.336711,4.1391616,4.1570864,4.134159,4.4627237,2084422.051,1804578.023,1620515.435,2352907.292,1476127.338,1541311.82,1458383.547,3133285.671,1933941.397
5852,10.067405,7.3833804,8.14783,6.418881,7.572868,7.8047333,5.8189187,6.360766,10694867324,481451388.3,1289494788,118738960.7,620302981.4,838649845.4,44506443.8,108416202.3,1774553492
5853,7.953141,7.539685,6.0468173,8.369133,8.546583,7.7232366,7.765014,7.2807527,1012480857,593652114.3,65353442.53,1685794746,2079338268,755080745.2,796934137.7,418564893.2,925899900.4
5854,4.241596,4.179031,4.1607976,4.4377866,4.621685,5.554391,4.1233506,4.9025435,1884920.372,1624635.458,1555127.147,2962539.466,4446347.685,27948884.92,1420700.834,8020742.212,6232987.262
5855,4.487152,6.0537505,6.9062247,6.2023664,7.573426,7.8558044,6.674373,6.490572,3309084.161,66106654.52,246835172.4,84250828.97,620760197.7,895172258.9,175430353,132687410.7,278068995
5856,10.898296,10.398371,10.098533,10.772338,10.70079,10.511059,10.759282,10.898296,23636653709,14779273436,11030187374,21042615355,19686042227,16461323071,20788966763,23636653709,18882714455
5857,4.2175155,5.4302483,4.143575,4.3639903,4.1118307,7.023208,4.1102133,4.0971746,1780602.069,22294456.17,1491942.347,2505173.251,1381504.321,291981481,1376079.745,1333044.713,40518035.46
5858,4.209542,4.936908,6.6685705,5.913497,7.230911,8.908508,5.335542,6.5699916,1747223.53,8601027.605,173911166.8,52293030.18,390778050.1,3148108873,18697581.25,149847031.2,492997997.9
5859,8.174655,6.6474423,5.2092514,6.222946,6.901526,8.636538,5.1842346,4.920159,1332583186,168478995,14714759.6,87088402.43,245160943.7,2308856185,14023178.51,8313643.102,522402411.6
5860,15.163538,11.522346,11.278486,11.19996,11.691337,11.179712,13.787045,12.450966,6.42696E+11,41248591500,33304893398,31057372870,47713556700,30500443794,2.48149E+11,89542759026,1.45527E+11
5861,9.0295515,9.311529,9.167756,9.521089,9.072657,10.15186,9.079814,8.477036,3602979519,4900157077,4194019643,6121618322,3778721833,11626692850,3808636463,1916197526,4993627904
5862,8.346758,8.572897,6.9837503,8.446246,6.7265844,8.740734,7.5987954,8.733952,1641263157,2144253160,275985986.1,1847724692,189646991.5,2603029194,641870640.8,2582902472,1490834537
5863,8.939588,8.467969,7.795703,7.990954,7.407201,8.419212,6.5364127,9.424671,3259680532,1895800330,828996793,1061662082,497211651.5,1789428929,142362187.1,5529196014,1875542315
5864,8.419212,11.921335,12.232355,11.504764,10.974205,10.970182,11.951263,14.585462,1789428929,57976089941,75006821856,40623481749,25335570397,25242846574,59448107832,4.35714E+11,90142091895
5865,4.1784945,5.4587026,6.668019,5.562248,5.6821804,7.546319,5.2681804,5.943978,1622550.971,23490612.35,173767393.4,28346763.83,35087318.37,598896256.8,16466692.76,55051851.96,116591180
5866,7.6172304,6.0781045,5.310946,5.7597127,7.5524616,7.037196,5.4297624,6.639254,657613802.5,68814764.15,17853314.55,40179840.59,603789085.4,297849223.1,22274515.07,166415141.7,234348710.9
5867,4.176584,4.1064577,4.060198,4.018837,4.074625,4.1344357,4.089245,4.0523634,1615147.554,1363557.749,1217508.857,1099015.759,1261468.63,1459359.94,1307468.737,1194218.632,1314718.232
5868,8.672992,7.174008,6.896713,5.3996925,8.0450115,5.712153,4.936908,9.118138,2408182843,361092581.7,243456590.8,21071249.26,1135708019,36982674.49,8601027.605,3972478983,1023446746
